param n := 120;
param Q := 200;
param c:
	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120 :=
23	76.94153624668537	53.600373133029585	53.33854141237835	47.16990566028302	46.17358552246078	47.042533945356304	46.0	44.0	32.0	43.04648650006177	44.10215414239989	43.18564576337837	31.144823004794873	38.2099463490856	39.45883931389772	42.42640687119285	5.830951894845301	5.0990195135927845	60.37383539249432	3.605551275463989	2.23606797749979	4.47213595499958	6.0	0.0	6.082762530298219	4.123105625617661	2.23606797749979	7.211102550927978	4.47213595499958	13.416407864998739	8.48528137423857	7.211102550927978	6.0	10.63014581273465	9.848857801796104	7.0710678118654755	9.219544457292887	32.984845004941285	35.90264614203248	37.8549864614954	46.52956049652737	35.73513677041127	38.600518131237564	44.384682042344295	35.84689665786984	45.221676218380054	36.6742416417845	38.48376280978771	42.15447781671598	37.589892258425	42.5440947723653	46.06517122512408	71.17583859709698	74.16872656315464	72.3394774656273	76.32168761236873	80.30566605165541	71.56814934033156	77.52418977325722	69.05070600652827	79.90619500389191	74.52516353554684	76.48529270389177	81.39410298049853	78.64477096412705	73.00684899377592	82.71033792700887	84.59905436823747	76.32168761236873	87.32124598286491	89.06739021662193	84.17244204607586	86.16263691415206	80.62257748298549	84.30895563343196	86.16263691415206	79.84985911070852	80.99382692526635	83.81527307120105	80.65358020571685	84.48076704197234	72.80109889280519	74.73285756613352	63.56886030125127	66.30987860040162	68.4470598345904	71.11258679024411	71.11961754677819	74.68600939935136	67.53517601961218	64.41273166075166	65.76473218982953	68.0	67.7421582177598	66.03786792439622	71.69379331573968	68.26419266350405	64.07027391856539	66.48308055437865	71.02816342831905	70.0	72.11102550927978	73.24616030891995	74.02702209328699	74.4043009509531	76.00657866263946	75.71657678474378	76.60939890117922	55.46169849544819	53.53503525729669	63.12685640834652	72.01388754955533	68.54195795277518	63.90618123468183	59.941638282582836	60.60528029800704	68.24954212300622	66.48308055437865	59.033888572581766	79.30952023559341	83.72574275573791	
24	80.77747210701756	54.037024344425184	54.0	48.041648597857254	47.042533945356304	48.16637831516918	47.38143096192854	45.39823785126467	33.54101966249684	44.181444068749045	45.09988913511872	44.04543109109048	32.14031735997639	39.05124837953327	40.0	43.0	6.708203932499369	7.810249675906654	64.1404708432983	4.242640687119285	7.615773105863909	10.44030650891055	1.0	6.082762530298219	0.0	2.0	8.0	3.0	5.0	16.278820596099706	5.0	5.385164807134504	7.810249675906654	6.324555320336759	8.246211251235321	7.810249675906654	8.94427190999916	38.63935817272331	41.593268686170845	43.56604182158393	52.3450093132096	41.23105625617661	44.14748010928823	50.00999900019995	41.10960958218893	50.695167422546305	41.78516483155236	43.657759905886145	47.43416490252569	42.5440947723653	47.4236228055175	51.07837115648854	77.10382610480494	80.09993757800315	78.23042886243178	82.21921916437786	86.20904824900923	77.41446893184762	83.38465086573187	74.81310045707235	85.70880934886448	80.23091673413684	82.20097323024831	87.13208364316786	84.34453153583817	78.64477096412705	88.29496021857646	90.35485598461214	82.28000972289685	93.05912099305473	94.82615672903758	90.07774419910837	92.11405973031478	86.53900854527974	90.24965373894794	92.11405973031478	85.7962703152066	86.97700845625813	89.81091247727082	86.68333173107735	90.52071586106685	76.05918747922567	78.29431652425353	66.70832032063167	69.77105417004964	72.069410986909	74.79304780526061	74.94664769020693	78.39005038906404	71.34423592694787	68.26419266350405	69.6419413859206	71.8679344353238	71.84705978674423	70.21395872616783	75.71657678474378	72.42237223399962	68.41052550594829	71.449282711585	75.43208866258443	74.51845409024533	76.40026177965623	77.42092740338364	78.64477096412705	78.87331614684399	80.2122185206219	80.0	81.05553651663777	59.16924876994806	57.8013840664737	67.89698078707183	75.66372975210778	72.00694410957877	67.11929677819934	63.812224534175265	65.19202405202648	72.91776189653656	69.77822009767804	62.76941930590086	82.73451516749222	87.66413177577246	
25	79.75587752636166	54.147945482723536	54.037024344425184	48.0	47.0	48.041648597857254	47.16990566028302	45.17742799230607	33.24154027718932	44.04543109109048	45.0111097397076	44.0	32.01562118716424	39.0	40.049968789001575	43.04648650006177	6.082762530298219	6.708203932499369	63.13477647065839	3.1622776601683795	5.830951894845301	8.54400374531753	2.23606797749979	4.123105625617661	2.0	0.0	6.0	3.605551275463989	3.605551275463989	14.866068747318506	5.385164807134504	5.0	6.4031242374328485	7.211102550927978	8.0	6.708203932499369	8.246211251235321	36.6742416417845	39.6232255123179	41.593268686170845	50.35871324805669	39.293765408777	42.20189569201838	48.05205510693585	39.21734310225516	48.76474136094644	39.92492955535426	41.78516483155236	45.5411901469428	40.718546143004666	45.617978911828175	49.24428900898052	75.1065909225016	78.10249675906654	76.23647421018367	80.22468448052632	84.2140130857092	75.4254598925323	81.39410298049853	72.83543093852057	83.72574275573791	78.26237921249263	80.23091673413684	85.15867542417507	82.37718130647589	76.68767828015137	86.34813257969161	88.58893836140041	80.4114419718985	91.30169768410661	93.05912099305473	88.23831367382311	90.24965373894794	84.69356528095862	88.3911760301898	90.24965373894794	83.93449827097318	85.09406559801923	87.92041856133307	84.77027781009096	88.60022573334675	75.23961722390672	77.3692445355388	65.92419889539804	68.87670143089025	71.11961754677819	73.824115301167	73.92563831310488	77.41446893184762	70.32780389006896	67.23094525588644	68.60029154456998	70.83078426785913	70.7248188403477	69.06518659932803	74.62573282722254	71.28113354878694	67.20119046564577	70.00714249274856	74.2024258363566	73.24616030891995	75.21303078589507	76.27581530209953	77.33692520394123	77.62087348130012	79.05694150420949	78.81624198095213	79.81227975693966	58.180752831155424	56.61271941887264	66.52818951391959	74.70609078247904	71.11258679024411	66.30987860040162	62.76941930590086	63.89053137985315	71.58910531638176	68.94200461257273	61.773780845922005	81.85963596303125	86.6083136886985	
26	76.92203845452875	54.91812087098393	54.589376255824725	48.373546489791295	47.38143096192854	48.16637831516918	47.042533945356304	45.044422518220834	33.06055050963308	44.181444068749045	45.27692569068709	44.40720662234904	32.38826948140329	39.45883931389772	40.792156108742276	43.73785545725808	7.810249675906654	6.708203932499369	60.41522986797286	5.830951894845301	3.1622776601683795	3.605551275463989	8.06225774829855	2.23606797749979	8.0	6.0	0.0	8.54400374531753	5.0	11.704699910719626	9.433981132056603	7.810249675906654	5.385164807134504	11.661903789690601	10.0	6.708203932499369	8.94427190999916	30.805843601498726	33.734255586866	35.6931365951495	44.40720662234904	33.52610922848042	36.40054944640259	42.20189569201838	33.61547262794322	43.01162633521314	34.438350715445125	36.24913792078372	39.92492955535426	35.35533905932738	40.311288741492746	43.829214001622255	69.1158447825099	72.11102550927978	70.25667228100119	74.24284477308234	78.23042886243178	69.46221994724903	75.4254598925323	66.91038783328041	77.78174593052023	72.3671196055225	74.33034373659252	79.2464510246358	76.48529270389177	70.83078426785913	80.52328855678958	83.35466393669883	74.84650960465692	86.09297300012354	87.8179936004006	82.76472678623425	84.69356528095862	79.20227269466452	82.85529554590944	84.69356528095862	78.39005038906404	79.47955712005447	82.28000972289685	79.05694150420949	82.86132994346639	73.05477397131553	74.84650960465692	63.89053137985315	66.48308055437865	68.54195795277518	71.17583859709698	71.11258679024411	74.73285756613352	67.54257916307313	64.40496875241847	65.7419196555744	67.97793759742936	67.60177512462228	65.86349520030045	71.58910531638176	68.09552114493287	63.812224534175265	65.85590330410783	70.7248188403477	69.63476143421474	71.8679344353238	73.06161783043132	73.60027173862879	74.06078584514209	75.8023746329889	75.47184905645283	76.27581530209953	55.54277630799526	53.33854141237835	62.625873247404705	72.09022125087424	68.70953354520753	64.19501538281614	59.93329625508679	60.21627686929839	67.80117993073571	66.73080248281148	59.09314681077663	79.47955712005447	83.64807230295268	
27	83.35466393669883	57.0350769263968	57.0	51.03920062069938	50.039984012787215	51.15662224971465	50.35871324805669	48.373546489791295	36.49657518178932	47.16990566028302	48.093658625644196	47.042533945356304	35.12833614050059	42.04759208325728	43.0	46.0	9.486832980505138	10.295630140987	66.73080248281148	6.708203932499369	9.219544457292887	11.661903789690601	4.0	7.211102550927978	3.0	3.605551275463989	8.54400374531753	0.0	4.0	14.422205101855956	2.0	2.8284271247461903	6.324555320336759	3.605551275463989	5.385164807134504	5.830951894845301	6.4031242374328485	38.2099463490856	41.19465984809196	43.18564576337837	52.08646657242167	40.607881008493905	43.56604182158393	49.49747468305833	40.26164427839479	50.00999900019995	40.80441152620633	42.720018726587654	46.57252408878007	41.43669871020132	46.238512086787566	49.9799959983992	77.00649323271382	80.00624975587844	78.05767098754612	82.05485969764375	86.05230967266364	77.1621668954417	83.15046602394962	74.43117626371358	85.37564055396598	79.76214641043707	81.74350127074322	86.70063436907483	83.86298349093002	78.08969202141856	87.66413177577246	91.7877987534291	83.38465086573187	94.51454914456292	96.25487000666512	91.28526715741155	93.23089616645332	87.72684879784524	91.3892772703669	93.23089616645332	86.92525524840292	88.02272433866155	90.82400563727631	87.5956619930462	91.39474820797966	78.79086241436883	80.95060222135473	69.46221994724903	72.44998274671983	74.70609078247904	77.41446893184762	77.52418977325722	81.00617260431454	73.92563831310488	70.83078426785913	72.20110802473879	74.43117626371358	74.33034373659252	72.67048919609665	78.23042886243178	74.88658090739622	70.80254232723568	73.53910524340094	77.80102827083971	76.83749084919418	78.81624198095213	79.88116173416608	80.91971329657564	81.21576201698781	82.66196223173026	82.41965784932621	83.40863264674707	61.773780845922005	60.21627686929839	70.09279563550022	78.29431652425353	74.68600939935136	69.85699678629192	66.37017402418047	67.47592163134935	75.16648189186454	72.49827584156743	65.36818798161687	85.42833253669417	90.21086409075129	
28	81.41252974819048	57.3149195236284	57.14017850864661	51.03920062069938	50.039984012787215	51.0	50.039984012787215	48.041648597857254	36.05551275463989	47.0	48.010415536631214	47.042533945356304	35.014282800023196	42.04759208325728	43.18564576337837	46.17358552246078	9.055385138137417	9.055385138137417	64.8459713474939	6.082762530298219	6.708203932499369	8.48528137423857	5.656854249492381	4.47213595499958	5.0	3.605551275463989	5.0	4.0	0.0	11.313708498984761	4.47213595499958	2.8284271247461903	2.8284271247461903	6.708203932499369	5.385164807134504	3.1622776601683795	5.0	34.23448553724738	37.21558813185679	39.20459156782532	48.093658625644196	36.6742416417845	39.6232255123179	45.5411901469428	36.40054944640259	46.09772228646444	37.0	38.897300677553446	42.720018726587654	37.69615364994153	42.5440947723653	46.238512086787566	73.00684899377592	76.00657866263946	74.06078584514209	78.05767098754612	82.05485969764375	73.17103251970687	79.1580697086532	70.45565981523414	81.39410298049853	75.8023746329889	77.78174593052023	82.73451516749222	79.90619500389191	74.14849964766651	83.74365647617735	88.32326986700618	79.7057087039567	91.0659101969557	92.78469701410896	87.66413177577246	89.55445270895244	84.09518416651456	87.72684879784524	89.55445270895244	83.2586331859946	84.30895563343196	87.09190547921202	83.81527307120105	87.5956619930462	77.25283166331187	79.20227269466452	68.00735254367721	70.77428911688199	72.91776189653656	75.58438992278762	75.59100475585703	79.1580697086532	72.00694410957877	68.8839603971781	70.2353187506115	72.47068372797375	72.20110802473879	70.49113419430843	76.15773105863909	72.71863585079137	68.5054742338158	70.76722405181653	75.45197147855052	74.4043009509531	76.55063683601855	77.69813382572325	78.40918313565064	78.81624198095213	80.45495634204272	80.15609770940699	81.02468759581859	59.93329625508679	57.982756057296896	67.47592163134935	76.48529270389177	73.00684899377592	68.35202996254024	64.41273166075166	65.0	72.62231062146122	70.9365914038728	63.50590523722971	83.773504164503	88.19297024139736	
29	85.44003745317531	66.49060083951716	66.09841147864296	59.841457201508724	58.855755878248644	59.53990258641679	58.309518948453004	56.32051136131489	44.40720662234904	55.57877292636101	56.71860364994893	55.90169943749474	43.93176527297759	50.99019513592785	52.392747589718944	55.31726674375732	19.235384061671343	18.384776310850235	69.26037828369117	16.64331697709324	14.866068747318506	14.142135623730951	16.97056274847714	13.416407864998739	16.278820596099706	14.866068747318506	11.704699910719626	14.422205101855956	11.313708498984761	0.0	13.416407864998739	11.661903789690601	8.48528137423857	14.866068747318506	10.44030650891055	8.602325267042627	8.54400374531753	26.30589287593181	29.274562336608895	31.25699921617557	40.311288741492746	28.0178514522438	31.016124838541646	37.013511046643494	27.073972741361768	37.05401462729781	27.294688127912362	29.274562336608895	33.24154027718932	27.65863337187866	32.28002478313795	36.138621999185304	65.37583651472461	68.3593446428504	66.18912297349165	70.178344238091	74.16872656315464	65.06919393998976	71.06335201775947	62.0	73.0	67.06713054842886	69.06518659932803	74.06078584514209	71.11258679024411	65.19202405202648	74.54528824815154	86.21484790916237	76.32168761236873	89.02246907382428	90.60353193998566	84.59905436823747	86.09297300012354	80.99382692526635	84.38009243891595	86.09297300012354	79.92496481075234	80.62257748298549	83.24061508662703	79.60527620704548	83.19254774317228	82.46211251235322	83.81527307120105	73.54590403278758	75.69015788066504	77.4919350642375	80.00624975587844	79.71198153351854	83.48652585896721	76.21679604916491	73.05477397131553	74.33034373659252	76.55063683601855	75.76938695805846	73.92563831310488	79.84985911070852	76.15773105863909	71.58910531638176	72.11102550927978	78.26237921249263	76.94153624668537	79.62411694957753	81.02468759581859	80.62257748298549	81.41252974819048	83.6719785830358	83.19254774317228	83.64807230295268	64.5600495662759	61.465437442517235	69.46221994724903	80.95677859203639	77.88452991448301	73.7563556583431	68.62215385719105	67.53517601961218	74.79304780526061	76.15773105863909	68.00735254367721	88.60022573334675	91.92388155425118	
30	85.0881895447306	59.033888572581766	59.0	53.03772242470448	52.03844732503075	53.150729063673246	52.3450093132096	50.35871324805669	38.47076812334269	49.16299421312742	50.08991914547278	49.040799340956916	37.12142238654117	44.04543109109048	45.0	48.0	11.40175425099138	12.083045973594572	68.47627326307996	8.54400374531753	10.63014581273465	12.806248474865697	6.0	8.48528137423857	5.0	5.385164807134504	9.433981132056603	2.0	4.47213595499958	13.416407864998739	0.0	2.0	6.0	2.23606797749979	3.605551275463989	5.0990195135927845	5.0	38.05259518088089	41.048751503547585	43.04648650006177	52.009614495783374	40.311288741492746	43.289721643826724	49.25444142409901	39.81205847478876	49.64876634922564	40.26164427839479	42.20189569201838	46.09772228646444	40.80441152620633	45.5411901469428	49.33558553417604	77.00649323271382	80.00624975587844	78.00640999302557	82.00609733428362	86.00581375697809	77.05841939723393	83.05419917138447	74.24284477308234	85.21150157109074	79.51100552753688	81.49846624323675	86.46964785403026	83.60023923410746	77.78174593052023	87.29833904490967	92.78469701410896	84.17244204607586	95.524865872714	97.24710792614863	92.13576938409967	94.02127418834527	88.56635930193812	92.19544457292888	94.02127418834527	87.72684879784524	88.76936408468859	91.54780172128658	88.25531145489205	92.02716990106781	80.62257748298549	82.73451516749222	71.30918594402827	74.24957912338628	76.47875521999558	79.17701686727027	79.25906888173743	82.76472678623425	75.66372975210778	72.56031973468694	73.92563831310488	76.15773105863909	76.00657866263946	74.33034373659252	79.92496481075234	76.55063683601855	72.42237223399962	74.96665925596525	79.40403012442127	78.40918313565064	80.44874144447506	81.54140052758476	82.46211251235322	82.80096617793781	84.31488599292535	84.0535543567314	85.0	63.52952069707436	61.85466837676846	71.58910531638176	80.06247560499239	76.48529270389177	71.69379331573968	68.09552114493287	69.02897942168927	76.69419795525604	74.32361670424818	67.11929677819934	87.23531395025755	91.92388155425118	
31	84.11896337925236	59.135437767890075	59.033888572581766	53.0	52.0	53.03772242470448	52.15361924162119	50.15974481593781	38.2099463490856	49.040799340956916	50.00999900019995	49.0	37.013511046643494	44.0	45.044422518220834	48.041648597857254	11.045361017187261	11.40175425099138	67.53517601961218	8.06225774829855	9.433981132056603	11.313708498984761	6.324555320336759	7.211102550927978	5.385164807134504	5.0	7.810249675906654	2.8284271247461903	2.8284271247461903	11.661903789690601	2.0	0.0	4.0	4.123105625617661	3.0	3.1622776601683795	3.605551275463989	36.05551275463989	39.05124837953327	41.048751503547585	50.00999900019995	38.3275357934736	41.30375285612676	47.265209192385896	37.8549864614954	47.67598976424087	38.3275357934736	40.26164427839479	44.14748010928823	38.897300677553446	43.657759905886145	47.43416490252569	75.0066663703967	78.00640999302557	76.00657866263946	80.00624975587844	84.00595217006948	75.05997601918082	81.05553651663777	72.24956747275377	83.21658488546619	77.52418977325722	79.51100552753688	84.48076704197234	81.61494961096282	75.8023746329889	85.32877591996736	91.0659101969557	82.34682750416071	93.81364506296512	95.524865872714	90.33825324855468	92.19544457292888	86.76404785393545	90.37698822156003	92.19544457292888	85.90692637965812	86.92525524840292	89.69392398596462	86.37708029332781	90.13878188659973	79.84985911070852	81.85963596303125	70.57619995437555	73.40980860893181	75.58438992278762	78.26237921249263	78.29431652425353	81.8413098624405	74.70609078247904	71.58910531638176	72.94518489934754	75.17978451685	74.94664769020693	73.24616030891995	78.89233169326408	75.47184905645283	71.28113354878694	73.59347797189639	78.2368199762746	77.20103626247513	79.32212806020776	80.45495634204272	81.21576201698781	81.60882305241266	83.21658488546619	82.92767933567175	83.81527307120105	62.609903369994115	60.74537019394976	70.2922470831599	79.1580697086532	75.64390259630977	70.9365914038728	67.11929677819934	67.80117993073571	75.43208866258443	73.53910524340094	66.18912297349165	86.4060183089118	90.91754506144565	
32	82.29216244576394	59.53990258641679	59.30430001273095	53.150729063673246	52.15361924162119	53.03772242470448	52.0	50.0	38.0	49.040799340956916	50.08991914547278	49.16299421312742	37.12142238654117	44.181444068749045	45.39823785126467	48.373546489791295	11.40175425099138	11.045361017187261	65.79513659838392	8.54400374531753	8.06225774829855	8.94427190999916	8.48528137423857	6.0	7.810249675906654	6.4031242374328485	5.385164807134504	6.324555320336759	2.8284271247461903	8.48528137423857	6.0	4.0	0.0	8.06225774829855	5.0	1.4142135623730951	3.605551275463989	32.0624390837628	35.05709628591621	37.05401462729781	46.010868281309364	34.36568055487916	37.33630940518894	43.289721643826724	33.95585369269929	43.73785545725808	34.48187929913333	36.40054944640259	40.26164427839479	35.11409973215888	39.92492955535426	43.657759905886145	71.00704190430693	74.00675644831355	72.00694410957877	76.00657866263946	80.00624975587844	71.06335201775947	77.05841939723393	68.26419266350405	79.22752047110903	73.55270219373317	75.53806987208503	80.50465825031493	77.64663547121665	71.84705978674423	81.39410298049853	87.66413177577246	78.7210264160726	90.4267659490264	92.11405973031478	86.76981041814025	88.56635930193812	83.18653737234169	86.76404785393545	88.56635930193812	82.29216244576394	83.2586331859946	86.00581375697809	82.63776376451628	86.37708029332781	78.43468620451031	80.23091673413684	69.26037828369117	71.8679344353238	73.92563831310488	76.55716818169282	76.48529270389177	80.11242100947892	72.91776189653656	69.77822009767804	71.11258679024411	73.348483283569	72.94518489934754	71.19691004531025	76.94153624668537	73.43023900274328	69.1158447825099	70.9365914038728	76.00657866263946	74.88658090739622	77.17512552629896	78.39005038906404	78.81624198095213	79.32212806020776	81.12336284942828	80.77747210701756	81.54140052758476	60.92618484691127	58.66856057549052	67.80117993073571	77.47257579298626	74.09453421137081	69.57010852370435	65.30696746902278	65.45991139621256	73.00684899377592	72.11102550927978	64.47480127925948	84.86459803710851	89.00561780022652	
33	86.95401083331349	60.0	60.03332407921454	54.147945482723536	53.150729063673246	54.3323108288245	53.600373133029585	51.62363799656123	39.81205847478876	50.35871324805669	51.24451190127583	50.15974481593781	38.3275357934736	45.17742799230607	46.04345773288535	49.040799340956916	13.0	13.892443989449804	70.32780389006896	10.295630140987	12.727922061357855	15.0	7.280109889280518	10.63014581273465	6.324555320336759	7.211102550927978	11.661903789690601	3.605551275463989	6.708203932499369	14.866068747318506	2.23606797749979	4.123105625617661	8.06225774829855	0.0	4.47213595499958	7.0	6.324555320336759	40.01249804748511	43.01162633521314	45.0111097397076	54.0	42.190046219457976	45.17742799230607	51.15662224971465	41.593268686170845	51.478150704935004	41.97618372363071	43.93176527297759	47.853944456021594	42.44997055358225	47.12748667179272	50.96076922496363	79.02531240052139	82.02438661763951	80.0	84.0	88.0	79.02531240052139	85.0235261559999	76.16429609731846	87.14355971613737	81.39410298049853	83.38465086573187	88.36288813749809	85.47514258543241	79.63039620647382	89.10667763978185	95.01578816175763	86.4060183089118	97.75479527879949	99.4786409235671	94.37160589923221	96.25487000666512	90.80198235721508	94.42986815621421	96.25487000666512	89.96110270555825	91.0	93.77632963600144	90.47651629014017	94.2443632266673	82.34682750416071	84.53401682163222	73.00684899377592	76.02631123499285	78.29431652425353	81.00617260431454	81.12336284942828	84.59905436823747	77.52418977325722	74.43117626371358	75.8023746329889	78.03204469959762	77.93587107359485	76.27581530209953	81.83520025025906	78.49203781276162	74.4043009509531	77.07788269017254	81.40024569987489	80.43009387039157	82.41965784932621	83.48652585896721	84.50443775329198	84.81155581640984	86.2670273047588	86.02325267042627	87.00574693662483	65.36818798161687	63.8200595424354	73.66138744281159	81.88406438373708	78.26237921249263	73.40980860893181	69.9714227381436	71.06335201775947	78.74642849044012	76.05918747922567	68.96375859826666	89.0	93.81364506296512	
34	86.76981041814025	62.12889826803627	62.03224967708329	56.0	55.0	56.0357029044876	55.14526271584895	53.150729063673246	41.19465984809196	52.03844732503075	53.009433122794285	52.0	40.01249804748511	47.0	48.041648597857254	51.03920062069938	14.035668847618199	14.317821063276353	70.21395872616783	11.045361017187261	12.083045973594572	13.601470508735444	9.219544457292887	9.848857801796104	8.246211251235321	8.0	10.0	5.385164807134504	5.385164807134504	10.44030650891055	3.605551275463989	3.0	5.0	4.47213595499958	0.0	3.605551275463989	2.0	36.013886210738214	39.01281840626232	41.012193308819754	50.039984012787215	38.05259518088089	41.048751503547585	47.042533945356304	37.33630940518894	47.265209192385896	37.656340767525464	39.6232255123179	43.56604182158393	38.07886552931954	42.720018726587654	46.57252408878007	75.1065909225016	78.10249675906654	76.02631123499285	80.02499609497022	84.02380615040002	75.0	81.0	72.06247289678588	83.05419917138447	77.23341245859851	79.22752047110903	84.2140130857092	81.30190649671138	75.4254598925323	84.8528137423857	92.64987857520376	83.6301381082203	95.4148835350125	97.09788875150684	91.706052144883	93.47192091746055	88.11923740024082	91.67878707749138	93.47192091746055	87.20665112249179	88.14193099768123	90.87353850269065	87.46427842267951	91.18113840043894	82.63776376451628	84.581321815162	73.38937252763509	76.15773105863909	78.29431652425353	80.95677859203639	80.95060222135473	84.52810183601665	77.3692445355388	74.24284477308234	75.59100475585703	77.82673062643708	77.52418977325722	75.8023746329889	81.49233092751734	78.03204469959762	73.78346698278686	75.82216034906945	80.7093550959243	79.63039620647382	81.83520025025906	83.00602387778854	83.60023923410746	84.0535543567314	85.75546629807339	85.44003745317531	86.2670273047588	65.30696746902278	63.28506932918696	72.62231062146122	81.85963596303125	78.39005038906404	73.7360156233031	69.77105417004964	70.21395872616783	77.80102827083971	76.32168761236873	68.87670143089025	89.15716460273958	93.53608929178085	
35	83.6301381082203	60.40695324215582	60.207972893961475	54.08326913195984	53.08483775994799	54.00925846556311	53.009433122794285	51.0098029794274	39.01281840626232	50.00999900019995	51.03920062069938	50.08991914547278	38.05259518088089	45.09988913511872	46.2709412050371	49.25444142409901	12.165525060596439	12.0	67.11929677819934	9.219544457292887	9.219544457292887	10.295630140987	8.602325267042627	7.0710678118654755	7.810249675906654	6.708203932499369	6.708203932499369	5.830951894845301	3.1622776601683795	8.602325267042627	5.0990195135927845	3.1622776601683795	1.4142135623730951	7.0	3.605551275463989	0.0	2.23606797749979	33.015148038438355	36.013886210738214	38.01315561749642	47.0	35.22782990761707	38.2099463490856	44.181444068749045	34.713109915419565	44.553338819890925	35.17101079013795	37.107950630558946	41.0	35.73513677041127	40.496913462633174	44.27188724235731	72.02777242147643	75.02666192761077	73.0	77.0	81.0	72.02777242147643	78.02563681252464	69.18092222571191	80.15609770940699	74.43117626371358	76.4198926981712	81.39410298049853	78.5175139698144	72.69112738154499	82.20097323024831	89.04493247793498	80.05623023850174	91.80958555619343	93.49331526906082	88.11923740024082	89.89994438263018	84.53401682163222	88.10221336606703	89.89994438263018	83.6301381082203	84.581321815162	87.32124598286491	83.93449827097318	87.66413177577246	79.71198153351854	81.54140052758476	70.51950084905593	73.16419889536138	75.23961722390672	77.87810988975015	77.82030583337487	81.43709228600933	74.24957912338628	71.11258679024411	72.44998274671983	74.68600939935136	74.30343195303969	72.56031973468694	78.29431652425353	74.79304780526061	70.49113419430843	72.34638899074369	77.38862965578342	76.27581530209953	78.54934754662193	79.75587752636166	80.2122185206219	80.7093550959243	82.49242389456137	82.15229759416349	82.92767933567175	62.24146527838174	60.03332407921454	69.20260110718382	78.79086241436883	75.39230729988306	70.83784299369935	66.64082832618455	66.85057965343307	74.4043009509531	73.38937252763509	65.79513659838392	86.16263691415206	90.35485598461214	
36	85.86617494683223	62.289646009589745	62.12889826803627	56.0357029044876	55.036351623268054	56.0	55.036351623268054	53.03772242470448	41.048751503547585	52.0	53.009433122794285	52.03844732503075	40.01249804748511	47.042533945356304	48.16637831516918	51.15662224971465	14.035668847618199	14.035668847618199	69.35416353759881	11.045361017187261	11.40175425099138	12.529964086141668	9.848857801796104	9.219544457292887	8.94427190999916	8.246211251235321	8.94427190999916	6.4031242374328485	5.0	8.54400374531753	5.0	3.605551275463989	3.605551275463989	6.324555320336759	2.0	2.23606797749979	0.0	34.0147027033899	37.013511046643494	39.01281840626232	48.041648597857254	36.05551275463989	39.05124837953327	45.044422518220834	35.35533905932738	45.27692569068709	35.6931365951495	37.656340767525464	41.593268686170845	36.138621999185304	40.80441152620633	44.64302857109943	73.10950690573696	76.10519036176179	74.02702209328699	78.02563681252464	82.02438661763951	73.0	79.0	70.06425622241343	81.05553651663777	75.23961722390672	77.23341245859851	82.21921916437786	79.30952023559341	73.43704787094863	82.87339742040264	90.97252332435328	81.8413098624405	93.74433316206373	95.4148835350125	89.94442728707543	91.67878707749138	86.35392289873113	89.89438247187641	91.67878707749138	85.42247947700886	86.33075929238663	89.05054744357274	85.61541917201598	89.31965069345043	81.93289937503738	83.773504164503	72.73238618387272	75.39230729988306	77.47257579298626	80.11242100947892	80.05623023850174	83.6719785830358	76.48529270389177	73.348483283569	74.68600939935136	76.92203845452875	76.53757247260981	74.79304780526061	80.52949770115296	77.02596964660685	72.71863585079137	74.51845409024533	79.61155694998057	78.49203781276162	80.77747210701756	81.98780397107853	82.41965784932621	82.92767933567175	84.72307831990054	84.38009243891595	85.14693182963201	64.47480127925948	62.26556030423239	71.40028011149536	81.02468759581859	77.62087348130012	73.05477397131553	68.87670143089025	69.06518659932803	76.60939890117922	75.61084578286372	68.0294054067798	88.3911760301898	92.59049627256569	
